Signal Legend:

Key        Signal Name

0        = HSMC_ADC_DB[13..0]
1        = HSMC_ADC_OTR_B
2        = HSMC_ADC_OTR_A

Data Table:

Signals-> 0     1 2 

sample

-1804     10172 0 0 
-1803     9662  0 0 
-1802     9662  0 0 
-1801     9662  0 0 
-1800     9662  0 0 
-1799     9256  0 0 
-1798     9256  0 0 
-1797     9256  0 0 
-1796     9896  0 0 
-1795     8864  0 0 
-1794     8864  0 0 
-1793     8864  0 0 
-1792     9132  0 0 
-1791     8492  0 0 
-1790     8492  0 0 
-1789     8492  0 0 
-1788     3401  0 0 
-1787     8129  0 0 
-1786     8129  0 0 
-1785     8129  0 0 
-1784     8157  0 0 
-1783     7774  0 0 
-1782     7774  0 0 
-1781     7774  0 0 
-1780     7967  0 0 
-1779     7429  0 0 
-1778     7429  0 0 
-1777     7429  0 0 
-1776     7985  0 0 
-1775     7091  0 0 
-1774     7091  0 0 
-1773     7091  0 0 
-1772     7159  0 0 
-1771     6756  0 0 
-1770     6756  0 0 
-1769     6756  0 0 
-1768     6972  0 0 
-1767     6428  0 0 
-1766     6428  0 0 
-1765     6428  0 0 
-1764     8024  0 0 
-1763     6106  0 0 
-1762     6106  0 0 
-1761     6106  0 0 
-1760     6046  0 0 
-1759     5782  0 0 
-1758     5782  0 0 
-1757     5782  0 0 
-1756     6103  0 0 
-1755     5463  0 0 
-1754     5463  0 0 
-1753     5463  0 0 
-1752     5431  0 0 
-1751     5153  0 0 
-1750     5153  0 0 
-1749     5153  0 0 
-1748     5737  0 0 
-1747     4843  0 0 
-1746     4843  0 0 
-1745     4843  0 0 
-1744     15039 0 0 
-1743     10391 0 0 
-1742     10391 0 0 
-1741     10391 0 0 
-1740     12239 0 0 
-1739     10191 0 0 
-1738     10191 0 0 
-1737     10191 0 0 
-1736     10143 0 0 
-1735     9748  0 0 
-1734     9748  0 0 
-1733     9748  0 0 
-1732     9820  0 0 
-1731     9288  0 0 
-1730     9288  0 0 
-1729     9288  0 0 
-1728     9868  0 0 
-1727     8846  0 0 
-1726     8846  0 0 
-1725     8846  0 0 
-1724     8930  0 0 
-1723     8418  0 0 
-1722     8418  0 0 
-1721     8418  0 0 
-1720     8135  0 0 
-1719     8005  0 0 
-1718     8005  0 0 
-1717     8005  0 0 
-1716     8117  0 0 
-1715     7604  0 0 
-1714     7604  0 0 
-1713     7604  0 0 
-1712     7613  0 0 
-1711     7213  0 0 
-1710     7213  0 0 
-1709     7213  0 0 
-1708     7853  0 0 
-1707     6831  0 0 
-1706     6831  0 0 
-1705     6831  0 0 
-1704     7103  0 0 
-1703     6453  0 0 
-1702     6453  0 0 
-1701     6453  0 0 
-1700     8133  0 0 
-1699     6084  0 0 
-1698     6084  0 0 
-1697     6084  0 0 
-1696     6100  0 0 
-1695     5718  0 0 
-1694     5718  0 0 
-1693     5718  0 0 
-1692     5886  0 0 
-1691     5358  0 0 
-1690     5358  0 0 
-1689     5358  0 0 
-1688     6031  0 0 
-1687     5003  0 0 
-1686     5003  0 0 
-1685     5003  0 0 
-1684     15247 0 0 
-1683     10508 0 0 
-1682     10508 0 0 
-1681     10508 0 0 
-1680     10529 0 0 
-1679     10273 0 0 
-1678     10273 0 0 
-1677     10273 0 0 
-1676     11829 0 0 
-1675     9783  0 0 
-1674     9783  0 0 
-1673     9783  0 0 
-1672     9815  0 0 
-1671     9284  0 0 
-1670     9284  0 0 
-1669     9284  0 0 
-1668     9828  0 0 
-1667     8806  0 0 
-1666     8806  0 0 
-1665     8806  0 0 
-1664     8894  0 0 
-1663     8344  0 0 
-1662     8344  0 0 
-1661     8344  0 0 
-1660     7384  0 0 
-1659     7898  0 0 
-1658     7898  0 0 
-1657     7898  0 0 
-1656     8126  0 0 
-1655     7462  0 0 
-1654     7462  0 0 
-1653     7462  0 0 
-1652     8071  0 0 
-1651     7041  0 0 
-1650     7041  0 0 
-1649     7041  0 0 
-1648     7137  0 0 
-1647     6626  0 0 
-1646     6626  0 0 
-1645     6626  0 0 
-1644     6606  0 0 
-1643     6222  0 0 
-1642     6222  0 0 
-1641     6222  0 0 
-1640     7870  0 0 
-1639     5822  0 0 
-1638     5822  0 0 
-1637     5822  0 0 
-1636     6078  0 0 
-1635     5428  0 0 
-1634     5428  0 0 
-1633     5428  0 0 
-1632     6064  0 0 
-1631     5040  0 0 
-1630     5040  0 0 
-1629     5040  0 0 
-1628     15252 0 0 
-1627     10516 0 0 
-1626     10516 0 0 
-1625     10516 0 0 
-1624     10509 0 0 
-1623     10255 0 0 
-1622     10255 0 0 
-1621     10255 0 0 
-1620     11791 0 0 
-1619     9737  0 0 
-1618     9737  0 0 
-1617     9737  0 0 
-1616     9737  0 0 
-1615     9217  0 0 
-1614     9217  0 0 
-1613     9217  0 0 
-1612     9733  0 0 
-1611     8711  0 0 
-1610     8711  0 0 
-1609     8711  0 0 
-1608     8743  0 0 
-1607     8224  0 0 
-1606     8224  0 0 
-1605     8224  0 0 
-1604     3149  0 0 
-1603     7759  0 0 
-1602     7759  0 0 
-1601     7759  0 0 
-1600     7819  0 0 
-1599     7299  0 0 
-1598     7299  0 0 
-1597     7299  0 0 
-1596     7887  0 0 
-1595     6860  0 0 
-1594     6860  0 0 
-1593     6860  0 0 
-1592     7069  0 0 
-1591     6423  0 0 
-1590     6423  0 0 
-1589     6423  0 0 
-1588     8055  0 0 
-1587     6001  0 0 
-1586     6001  0 0 
-1585     6001  0 0 
-1584     6093  0 0 
-1583     5583  0 0 
-1582     5583  0 0 
-1581     5583  0 0 
-1580     5563  0 0 
-1579     5171  0 0 
-1578     5171  0 0 
-1577     5171  0 0 
-1576     15767 0 0 
-1575     10629 0 0 
-1574     10629 0 0 
-1573     10629 0 0 
-1572     10725 0 0 
-1571     10341 0 0 
-1570     10341 0 0 
-1569     10341 0 0 
-1568     11853 0 0 
-1567     9807  0 0 
-1566     9807  0 0 
-1565     9807  0 0 
-1564     9791  0 0 
-1563     9266  0 0 
-1562     9266  0 0 
-1561     9266  0 0 
-1560     9770  0 0 
-1559     8746  0 0 
-1558     8746  0 0 
-1557     8746  0 0 
-1556     8763  0 0 
-1555     8243  0 0 
-1554     8243  0 0 
-1553     8243  0 0 
-1552     7775  0 0 
-1551     7757  0 0 
-1550     7757  0 0 
-1549     7757  0 0 
-1548     7805  0 0 
-1547     7286  0 0 
-1546     7286  0 0 
-1545     7286  0 0 
-1544     7871  0 0 
-1543     6829  0 0 
-1542     6829  0 0 
-1541     6829  0 0 
-1540     6895  0 0 
-1539     6382  0 0 
-1538     6382  0 0 
-1537     6382  0 0 
-1536     8127  0 0 
-1535     5945  0 0 
-1534     5945  0 0 
-1533     5945  0 0 
-1532     6029  0 0 
-1531     5517  0 0 
-1530     5517  0 0 
-1529     5517  0 0 
-1528     6125  0 0 
-1527     5100  0 0 
-1526     5100  0 0 
-1525     5100  0 0 
-1524     15293 0 0 
-1523     10545 0 0 
-1522     10545 0 0 
-1521     10545 0 0 
-1520     10517 0 0 
-1519     10246 0 0 
-1518     10246 0 0 
-1517     10246 0 0 
-1516     11622 0 0 
-1515     9702  0 0 
-1514     9702  0 0 
-1513     9702  0 0 
-1512     10183 0 0 
-1511     9159  0 0 
-1510     9159  0 0 
-1509     9159  0 0 
-1508     9143  0 0 
-1507     8628  0 0 
-1506     8628  0 0 
-1505     8628  0 0 
-1504     8124  0 0 
-1503     8122  0 0 
-1502     8122  0 0 
-1501     8122  0 0 
-1500     8155  0 0 
-1499     7633  0 0 
-1498     7633  0 0 
-1497     7633  0 0 
-1496     8181  0 0 
-1495     7157  0 0 
-1494     7157  0 0 
-1493     7157  0 0 
-1492     7095  0 0 
-1491     6694  0 0 
-1490     6694  0 0 
-1489     6694  0 0 
-1488     6758  0 0 
-1487     6246  0 0 
-1486     6246  0 0 
-1485     6246  0 0 
-1484     7863  0 0 
-1483     5809  0 0 
-1482     5809  0 0 
-1481     5809  0 0 
-1480     6035  0 0 
-1479     5378  0 0 
-1478     5378  0 0 
-1477     5378  0 0 
-1476     16195 0 0 
-1475     10817 0 0 
-1474     10817 0 0 
-1473     10817 0 0 
-1472     11021 0 0 
-1471     10510 0 0 
-1470     10510 0 0 
-1469     10510 0 0 
-1468     12142 0 0 
-1467     9956  0 0 
-1466     9956  0 0 
-1465     9956  0 0 
-1464     9916  0 0 
-1463     9402  0 0 
-1462     9402  0 0 
-1461     9402  0 0 
-1460     9918  0 0 
-1459     8868  0 0 
-1458     8868  0 0 
-1457     8868  0 0 
-1456     8869  0 0 
-1455     8359  0 0 
-1454     8359  0 0 
-1453     8359  0 0 
-1452     7863  0 0 
-1451     7863  0 0 
-1450     7863  0 0 
-1449     7863  0 0 
-1448     7903  0 0 
-1447     7386  0 0 
-1446     7386  0 0 
-1445     7386  0 0 
-1444     8090  0 0 
-1443     6922  0 0 
-1442     6922  0 0 
-1441     6922  0 0 
-1440     6991  0 0 
-1439     6469  0 0 
-1438     6469  0 0 
-1437     6469  0 0 
-1436     8077  0 0 
-1435     6026  0 0 
-1434     6026  0 0 
-1433     6026  0 0 
-1432     6111  0 0 
-1431     5597  0 0 
-1430     5597  0 0 
-1429     5597  0 0 
-1428     5565  0 0 
-1427     5181  0 0 
-1426     5181  0 0 
-1425     5181  0 0 
-1424     15775 0 0 
-1423     10626 0 0 
-1422     10626 0 0 
-1421     10626 0 0 
-1420     10715 0 0 
-1419     10329 0 0 
-1418     10329 0 0 
-1417     10329 0 0 
-1416     11833 0 0 
-1415     9786  0 0 
-1414     9786  0 0 
-1413     9786  0 0 
-1412     9758  0 0 
-1411     9238  0 0 
-1410     9238  0 0 
-1409     9238  0 0 
-1408     9759  0 0 
-1407     8715  0 0 
-1406     8715  0 0 
-1405     8715  0 0 
-1404     8735  0 0 
-1403     8213  0 0 
-1402     8213  0 0 
-1401     8213  0 0 
-1400     7221  0 0 
-1399     7734  0 0 
-1398     7734  0 0 
-1397     7734  0 0 
-1396     7799  0 0 
-1395     7267  0 0 
-1394     7267  0 0 
-1393     7267  0 0 
-1392     7871  0 0 
-1391     6813  0 0 
-1390     6813  0 0 
-1389     6813  0 0 
-1388     6909  0 0 
-1387     6368  0 0 
-1386     6368  0 0 
-1385     6368  0 0 
-1384     8116  0 0 
-1383     5940  0 0 
-1382     5940  0 0 
-1381     5940  0 0 
-1380     6029  0 0 
-1379     5517  0 0 
-1378     5517  0 0 
-1377     5517  0 0 
-1376     16349 0 0 
-1375     10973 0 0 
-1374     10973 0 0 
-1373     10973 0 0 
-1372     11199 0 0 
-1371     10682 0 0 
-1370     10682 0 0 
-1369     10682 0 0 
-1368     12218 0 0 
-1367     10146 0 0 
-1366     10146 0 0 
-1365     10146 0 0 
-1364     10119 0 0 
-1363     9605  0 0 
-1362     9605  0 0 
-1361     9605  0 0 
-1360     10117 0 0 
-1359     9088  0 0 
-1358     9088  0 0 
-1357     9088  0 0 
-1356     9104  0 0 
-1355     8594  0 0 
-1354     8594  0 0 
-1353     8594  0 0 
-1352     7606  0 0 
-1351     8116  0 0 
-1350     8116  0 0 
-1349     8116  0 0 
-1348     8165  0 0 
-1347     7653  0 0 
-1346     7653  0 0 
-1345     7653  0 0 
-1344     7597  0 0 
-1343     7215  0 0 
-1342     7215  0 0 
-1341     7215  0 0 
-1340     7806  0 0 
-1339     6782  0 0 
-1338     6782  0 0 
-1337     6782  0 0 
-1336     6879  0 0 
-1335     6361  0 0 
-1334     6361  0 0 
-1333     6361  0 0 
-1332     8153  0 0 
-1331     5953  0 0 
-1330     5953  0 0 
-1329     5953  0 0 
-1328     6065  0 0 
-1327     5555  0 0 
-1326     5555  0 0 
-1325     5555  0 0 
-1324     16287 0 0 
-1323     11021 0 0 
-1322     11021 0 0 
-1321     11021 0 0 
-1320     11261 0 0 
-1319     10749 0 0 
-1318     10749 0 0 
-1317     10749 0 0 
-1316     12281 0 0 
-1315     10235 0 0 
-1314     10235 0 0 
-1313     10235 0 0 
-1312     10235 0 0 
-1311     9712  0 0 
-1310     9712  0 0 
-1309     9712  0 0 
-1308     10236 0 0 
-1307     9214  0 0 
-1306     9214  0 0 
-1305     9214  0 0 
-1304     9150  0 0 
-1303     8740  0 0 
-1302     8740  0 0 
-1301     8740  0 0 
-1300     8829  0 0 
-1299     8281  0 0 
-1298     8281  0 0 
-1297     8281  0 0 
-1296     7225  0 0 
-1295     7840  0 0 
-1294     7840  0 0 
-1293     7840  0 0 
-1292     7924  0 0 
-1291     7414  0 0 
-1290     7414  0 0 
-1289     7414  0 0 
-1288     8182  0 0 
-1287     7008  0 0 
-1286     7008  0 0 
-1285     7008  0 0 
-1284     7116  0 0 
-1283     6606  0 0 
-1282     6606  0 0 
-1281     6606  0 0 
-1280     6602  0 0 
-1279     6218  0 0 
-1278     6218  0 0 
-1277     6218  0 0 
-1276     7770  0 0 
-1275     5840  0 0 
-1274     5840  0 0 
-1273     5840  0 0 
-1272     6108  0 0 
-1271     5470  0 0 
-1270     5470  0 0 
-1269     5470  0 0 
-1268     16350 0 0 
-1267     10968 0 0 
-1266     10968 0 0 
-1265     10968 0 0 
-1264     11257 0 0 
-1263     10729 0 0 
-1262     10729 0 0 
-1261     10729 0 0 
-1260     10635 0 0 
-1259     10243 0 0 
-1258     10243 0 0 
-1257     10243 0 0 
-1256     11807 0 0 
-1255     9758  0 0 
-1254     9758  0 0 
-1253     9758  0 0 
-1252     9822  0 0 
-1251     9286  0 0 
-1250     9286  0 0 
-1249     9286  0 0 
-1248     9871  0 0 
-1247     8841  0 0 
-1246     8841  0 0 
-1245     8841  0 0 
-1244     8929  0 0 
-1243     8417  0 0 
-1242     8417  0 0 
-1241     8417  0 0 
-1240     8133  0 0 
-1239     8004  0 0 
-1238     8004  0 0 
-1237     8004  0 0 
-1236     8125  0 0 
-1235     7609  0 0 
-1234     7609  0 0 
-1233     7609  0 0 
-1232     7643  0 0 
-1231     7234  0 0 
-1230     7234  0 0 
-1229     7234  0 0 
-1228     7886  0 0 
-1227     6862  0 0 
-1226     6862  0 0 
-1225     6862  0 0 
-1224     7151  0 0 
-1223     6505  0 0 
-1222     6505  0 0 
-1221     6505  0 0 
-1220     6413  0 0 
-1219     6158  0 0 
-1218     6158  0 0 
-1217     6158  0 0 
-1216     7738  0 0 
-1215     5818  0 0 
-1214     5818  0 0 
-1213     5818  0 0 
-1212     6139  0 0 
-1211     5489  0 0 
-1210     5489  0 0 
-1209     5489  0 0 
-1208     16149 0 0 
-1207     11028 0 0 
-1206     11028 0 0 
-1205     11028 0 0 
-1204     11100 0 0 
-1203     10828 0 0 
-1202     10828 0 0 
-1201     10828 0 0 
-1200     10892 0 0 
-1199     10380 0 0 
-1198     10380 0 0 
-1197     10380 0 0 
-1196     11980 0 0 
-1195     9932  0 0 
-1194     9932  0 0 
-1193     9932  0 0 
-1192     10140 0 0 
-1191     9500  0 0 
-1190     9500  0 0 
-1189     9500  0 0 
-1188     10140 0 0 
-1187     9098  0 0 
-1186     9098  0 0 
-1185     9098  0 0 
-1184     9102  0 0 
-1183     8708  0 0 
-1182     8708  0 0 
-1181     8708  0 0 
-1180     8845  0 0 
-1179     8335  0 0 
-1178     8335  0 0 
-1177     8335  0 0 
-1176     3519  0 0 
-1175     7984  0 0 
-1174     7984  0 0 
-1173     7984  0 0 
-1172     8149  0 0 
-1171     7637  0 0 
-1170     7637  0 0 
-1169     7637  0 0 
-1168     7581  0 0 
-1167     7307  0 0 
-1166     7307  0 0 
-1165     7307  0 0 
-1164     8143  0 0 
-1163     6990  0 0 
-1162     6990  0 0 
-1161     6990  0 0 
-1160     6942  0 0 
-1159     6676  0 0 
-1158     6676  0 0 
-1157     6676  0 0 
-1156     6781  0 0 
-1155     6377  0 0 
-1154     6377  0 0 
-1153     6377  0 0 
-1152     8141  0 0 
-1151     6087  0 0 
-1150     6087  0 0 
-1149     6087  0 0 
-1148     6063  0 0 
-1147     5807  0 0 
-1146     5807  0 0 
-1145     5807  0 0 
-1144     6063  0 0 
-1143     5538  0 0 
-1142     5538  0 0 
-1141     5538  0 0 
-1140     5562  0 0 
-1139     5272  0 0 
-1138     5272  0 0 
-1137     5272  0 0 
-1136     16125 0 0 
-1135     10877 0 0 
-1134     10877 0 0 
-1133     10877 0 0 
-1132     11245 0 0 
-1131     10735 0 0 
-1130     10735 0 0 
-1129     10735 0 0 
-1128     10735 0 0 
-1127     10347 0 0 
-1126     10347 0 0 
-1125     10347 0 0 
-1124     12011 0 0 
-1123     9961  0 0 
-1122     9961  0 0 
-1121     9961  0 0 
-1120     10233 0 0 
-1119     9593  0 0 
-1118     9593  0 0 
-1117     9593  0 0 
-1116     9529  0 0 
-1115     9249  0 0 
-1114     9249  0 0 
-1113     9249  0 0 
-1112     9977  0 0 
-1111     8920  0 0 
-1110     8920  0 0 
-1109     8920  0 0 
-1108     9117  0 0 
-1107     8607  0 0 
-1106     8607  0 0 
-1105     8607  0 0 
-1104     8703  0 0 
-1103     8310  0 0 
-1102     8310  0 0 
-1101     8310  0 0 
-1100     8022  0 0 
-1099     8022  0 0 
-1098     8022  0 0 
-1097     8022  0 0 
-1096     8030  0 0 
-1095     7752  0 0 
-1094     7752  0 0 
-1093     7752  0 0 
-1092     8009  0 0 
-1091     7489  0 0 
-1090     7489  0 0 
-1089     7489  0 0 
-1088     7493  0 0 
-1087     7236  0 0 
-1086     7236  0 0 
-1085     7236  0 0 
-1084     8016  0 0 
-1083     6994  0 0 
-1082     6994  0 0 
-1081     6994  0 0 
-1080     7030  0 0 
-1079     6758  0 0 
-1078     6758  0 0 
-1077     6758  0 0 
-1076     7046  0 0 
-1075     6532  0 0 
-1074     6532  0 0 
-1073     6532  0 0 
-1072     6572  0 0 
-1071     6316  0 0 
-1070     6316  0 0 
-1069     6316  0 0 
-1068     8185  0 0 
-1067     6105  0 0 
-1066     6105  0 0 
-1065     6105  0 0 
-1064     6045  0 0 
-1063     5909  0 0 
-1062     5909  0 0 
-1061     5909  0 0 
-1060     5971  0 0 
-1059     5715  0 0 
-1058     5715  0 0 
-1057     5715  0 0 
-1056     6039  0 0 
-1055     5524  0 0 
-1054     5524  0 0 
-1053     5524  0 0 
-1052     16348 0 0 
-1051     11208 0 0 
-1050     11208 0 0 
-1049     11208 0 0 
-1048     11148 0 0 
-1047     11142 0 0 
-1046     11142 0 0 
-1045     11142 0 0 
-1044     11223 0 0 
-1043     10833 0 0 
-1042     10833 0 0 
-1041     10833 0 0 
-1040     11029 0 0 
-1039     10518 0 0 
-1038     10518 0 0 
-1037     10518 0 0 
-1036     11635 0 0 
-1035     10227 0 0 
-1034     10227 0 0 
-1033     10227 0 0 
-1032     10227 0 0 
-1031     9953  0 0 
-1030     9953  0 0 
-1029     9953  0 0 
-1028     10205 0 0 
-1027     9695  0 0 
-1026     9695  0 0 
-1025     9695  0 0 
-1024     9715  0 0 
-1023     9459  0 0 
-1022     9459  0 0 
-1021     9459  0 0 
-1020     9375  0 0 
-1019     9229  0 0 
-1018     9229  0 0 
-1017     9229  0 0 
-1016     10037 0 0 
-1015     9015  0 0 
-1014     9015  0 0 
-1013     9015  0 0 
-1012     9087  0 0 
-1011     8811  0 0 
-1010     8811  0 0 
-1009     8811  0 0 
-1008     9135  0 0 
-1007     8615  0 0 
-1006     8615  0 0 
-1005     8615  0 0 
-1004     8687  0 0 
-1003     8430  0 0 
-1002     8430  0 0 
-1001     8430  0 0 
-1000     8383  0 0 
-999      8253  0 0 
-998      8253  0 0 
-997      8253  0 0 
-996      3357  0 0 
-995      8082  0 0 
-994      8082  0 0 
-993      8082  0 0 
-992      8179  0 0 
-991      7921  0 0 
-990      7921  0 0 
-989      7921  0 0 
-988      7897  0 0 
-987      7769  0 0 
-986      7769  0 0 
-985      7769  0 0 
-984      8157  0 0 
-983      7622  0 0 
-982      7622  0 0 
-981      7622  0 0 
-980      7615  0 0 
-979      7483  0 0 
-978      7483  0 0 
-977      7483  0 0 
-976      7615  0 0 
-975      7350  0 0 
-974      7350  0 0 
-973      7350  0 0 
-972      7359  0 0 
-971      7227  0 0 
-970      7227  0 0 
-969      7227  0 0 
-968      8155  0 0 
-967      7105  0 0 
-966      7105  0 0 
-965      7105  0 0 
-964      7125  0 0 
-963      6997  0 0 
-962      6997  0 0 
-961      6997  0 0 
-960      7165  0 0 
-959      6892  0 0 
-958      6892  0 0 
-957      6892  0 0 
-956      6797  0 0 
-955      6791  0 0 
-954      6791  0 0 
-953      6791  0 0 
-952      6831  0 0 
-951      6700  0 0 
-950      6700  0 0 
-949      6700  0 0 
-948      7164  0 0 
-947      6614  0 0 
-946      6614  0 0 
-945      6614  0 0 
-944      6550  0 0 
-943      6534  0 0 
-942      6534  0 0 
-941      6534  0 0 
-940      6590  0 0 
-939      6460  0 0 
-938      6460  0 0 
-937      6460  0 0 
-936      6652  0 0 
-935      6390  0 0 
-934      6390  0 0 
-933      6390  0 0 
-932      6334  0 0 
-931      6330  0 0 
-930      6330  0 0 
-929      6330  0 0 
-928      6303  0 0 
-927      6277  0 0 
-926      6277  0 0 
-925      6277  0 0 
-924      6357  0 0 
-923      6226  0 0 
-922      6226  0 0 
-921      6226  0 0 
-920      6199  0 0 
-919      6183  0 0 
-918      6183  0 0 
-917      6183  0 0 
-916      6271  0 0 
-915      6141  0 0 
-914      6141  0 0 
-913      6141  0 0 
-912      6109  0 0 
-911      6109  0 0 
-910      6109  0 0 
-909      6109  0 0 
-908      6105  0 0 
-907      6081  0 0 
-906      6081  0 0 
-905      6081  0 0 
-904      6061  0 0 
-903      6061  0 0 
-902      6061  0 0 
-901      6061  0 0 
-900      6041  0 0 
-899      6041  0 0 
-898      6041  0 0 
-897      6041  0 0 
-896      6029  0 0 
-895      6029  0 0 
-894      6029  0 0 
-893      6029  0 0 
-892      6031  0 0 
-891      6026  0 0 
-890      6026  0 0 
-889      6026  0 0 
-888      6031  0 0 
-887      6023  0 0 
-886      6023  0 0 
-885      6023  0 0 
-884      6031  0 0 
-883      6025  0 0 
-882      6025  0 0 
-881      6025  0 0 
-880      6043  0 0 
-879      6034  0 0 
-878      6034  0 0 
-877      6034  0 0 
-876      6047  0 0 
-875      6045  0 0 
-874      6045  0 0 
-873      6045  0 0 
-872      6077  0 0 
-871      6063  0 0 
-870      6063  0 0 
-869      6063  0 0 
-868      6095  0 0 
-867      6087  0 0 
-866      6087  0 0 
-865      6087  0 0 
-864      6118  0 0 
-863      6116  0 0 
-862      6116  0 0 
-861      6116  0 0 
-860      6141  0 0 
-859      6143  0 0 
-858      6143  0 0 
-857      6143  0 0 
-856      8127  0 0 
-855      6176  0 0 
-854      6176  0 0 
-853      6176  0 0 
-852      6217  0 0 
-851      6219  0 0 
-850      6219  0 0 
-849      6219  0 0 
-848      6267  0 0 
-847      6265  0 0 
-846      6265  0 0 
-845      6265  0 0 
-844      6329  0 0 
-843      6312  0 0 
-842      6312  0 0 
-841      6312  0 0 
-840      6360  0 0 
-839      6362  0 0 
-838      6362  0 0 
-837      6362  0 0 
-836      6554  0 0 
-835      6418  0 0 
-834      6418  0 0 
-833      6418  0 0 
-832      6495  0 0 
-831      6479  0 0 
-830      6479  0 0 
-829      6479  0 0 
-828      6559  0 0 
-827      6544  0 0 
-826      6544  0 0 
-825      6544  0 0 
-824      6613  0 0 
-823      6613  0 0 
-822      6613  0 0 
-821      6613  0 0 
-820      7069  0 0 
-819      6680  0 0 
-818      6680  0 0 
-817      6680  0 0 
-816      6777  0 0 
-815      6755  0 0 
-814      6755  0 0 
-813      6755  0 0 
-812      6839  0 0 
-811      6838  0 0 
-810      6838  0 0 
-809      6838  0 0 
-808      7063  0 0 
-807      6915  0 0 
-806      6915  0 0 
-805      6915  0 0 
-804      7007  0 0 
-803      7004  0 0 
-802      7004  0 0 
-801      7004  0 0 
-800      7089  0 0 
-799      7089  0 0 
-798      7089  0 0 
-797      7089  0 0 
-796      8093  0 0 
-795      7182  0 0 
-794      7182  0 0 
-793      7182  0 0 
-792      7290  0 0 
-791      7280  0 0 
-790      7280  0 0 
-789      7280  0 0 
-788      7380  0 0 
-787      7380  0 0 
-786      7380  0 0 
-785      7380  0 0 
-784      7605  0 0 
-783      7477  0 0 
-782      7477  0 0 
-781      7477  0 0 
-780      7581  0 0 
-779      7577  0 0 
-778      7577  0 0 
-777      7577  0 0 
-776      8093  0 0 
-775      7685  0 0 
-774      7685  0 0 
-773      7685  0 0 
-772      7797  0 0 
-771      7798  0 0 
-770      7798  0 0 
-769      7798  0 0 
-768      7910  0 0 
-767      7910  0 0 
-766      7910  0 0 
-765      7910  0 0 
-764      8190  0 0 
-763      8028  0 0 
-762      8028  0 0 
-761      8028  0 0 
-760      8141  0 0 
-759      8141  0 0 
-758      8141  0 0 
-757      8141  0 0 
-756      14285 0 0 
-755      8261  0 0 
-754      8261  0 0 
-753      8261  0 0 
-752      8391  0 0 
-751      8386  0 0 
-750      8386  0 0 
-749      8386  0 0 
-748      8638  0 0 
-747      8510  0 0 
-746      8510  0 0 
-745      8510  0 0 
-744      8638  0 0 
-743      8638  0 0 
-742      8638  0 0 
-741      8638  0 0 
-740      9150  0 0 
-739      8766  0 0 
-738      8766  0 0 
-737      8766  0 0 
-736      8927  0 0 
-735      8899  0 0 
-734      8899  0 0 
-733      8899  0 0 
-732      9163  0 0 
-731      9034  0 0 
-730      9034  0 0 
-729      9034  0 0 
-728      9179  0 0 
-727      9169  0 0 
-726      9169  0 0 
-725      9169  0 0 
-724      10201 0 0 
-723      9305  0 0 
-722      9305  0 0 
-721      9305  0 0 
-720      9469  0 0 
-719      9445  0 0 
-718      9445  0 0 
-717      9445  0 0 
-716      9717  0 0 
-715      9590  0 0 
-714      9590  0 0 
-713      9590  0 0 
-712      10007 0 0 
-711      9729  0 0 
-710      9729  0 0 
-709      9729  0 0 
-708      9749  0 0 
-707      9877  0 0 
-706      9877  0 0 
-705      9877  0 0 
-704      10173 0 0 
-703      10025 0 0 
-702      10025 0 0 
-701      10025 0 0 
-700      10173 0 0 
-699      10174 0 0 
-698      10174 0 0 
-697      10174 0 0 
-696      12286 0 0 
-695      10324 0 0 
-694      10324 0 0 
-693      10324 0 0 
-692      10485 0 0 
-691      10471 0 0 
-690      10471 0 0 
-689      10471 0 0 
-688      10751 0 0 
-687      10623 0 0 
-686      10623 0 0 
-685      10623 0 0 
-684      11039 0 0 
-683      10781 0 0 
-682      10781 0 0 
-681      10781 0 0 
-680      10939 0 0 
-679      10938 0 0 
-678      10938 0 0 
-677      10938 0 0 
-676      11226 0 0 
-675      11096 0 0 
-674      11096 0 0 
-673      11096 0 0 
-672      11260 0 0 
-671      11254 0 0 
-670      11254 0 0 
-669      11254 0 0 
-668      12191 0 0 
-667      11407 0 0 
-666      11407 0 0 
-665      11407 0 0 
-664      11711 0 0 
-663      11570 0 0 
-662      11570 0 0 
-661      11570 0 0 
-660      11734 0 0 
-659      11734 0 0 
-658      11734 0 0 
-657      11734 0 0 
-656      12287 0 0 
-655      11899 0 0 
-654      11899 0 0 
-653      11899 0 0 
-652      12059 0 0 
-651      12056 0 0 
-650      12056 0 0 
-649      12056 0 0 
-648      8185  0 0 
-647      6369  0 0 
-646      6369  0 0 
-645      6369  0 0 
-644      6585  0 0 
-643      6427  0 0 
-642      6427  0 0 
-641      6427  0 0 
-640      7003  0 0 
-639      6736  0 0 
-638      6736  0 0 
-637      6736  0 0 
-636      6932  0 0 
-635      7062  0 0 
-634      7062  0 0 
-633      7062  0 0 
-632      8146  0 0 
-631      7378  0 0 
-630      7378  0 0 
-629      7378  0 0 
-628      7679  0 0 
-627      7679  0 0 
-626      7679  0 0 
-625      7679  0 0 
-624      8127  0 0 
-623      7971  0 0 
-622      7971  0 0 
-621      7971  0 0 
-620      14139 0 0 
-619      8249  0 0 
-618      8249  0 0 
-617      8249  0 0 
-616      8537  0 0 
-615      8528  0 0 
